-0.424784 -0.800086 1.496170 0.062961 6.540000
-0.419791 -0.800790 1.506162 0.137202 5.750000
-0.408874 -0.802559 1.496624 0.064551 5.940000
-0.403563 -0.805820 1.493914 0.122010 5.410000
-0.403967 -0.803729 1.503616 0.090492 5.940000
-0.402557 -0.800123 1.496560 0.152319 7.050000
-0.405437 -0.801829 1.503214 0.159301 6.910000
-0.407441 -0.801779 1.503570 0.119583 7.250000
-0.402365 -0.801177 1.495333 0.096195 5.910000
-0.417886 -0.802243 1.502598 0.082583 7.590000
-0.400027 -0.800056 1.494160 0.062682 5.670000
-0.402305 -0.805782 1.495568 0.154094 6.460000
-0.418520 -0.803801 1.501368 0.057345 5.820000
-0.416049 -0.803625 1.502221 0.058180 5.720000
-0.405734 -0.810109 1.496042 0.138936 7.540000
-0.400455 -0.811363 1.499546 0.079248 6.820000
-0.403416 -0.810563 1.501216 0.080987 8.000000
-0.342688 -0.829486 1.497164 0.162996 6.120000
-0.141223 -0.882575 1.503533 0.169603 6.430000
-0.218490 -0.869653 1.502076 0.147627 7.360000
-0.075049 -0.896997 1.498261 0.131022 7.470000
-0.092638 -0.889313 1.505652 0.183503 6.470000
-0.281152 -0.860725 1.496118 0.151068 7.980000
-0.066746 -0.892705 1.498552 0.149100 6.960000
-0.043577 -0.894324 1.498966 0.158154 7.290000
-0.052231 -0.900623 1.499523 0.120665 6.550000
-0.304410 -0.851014 1.495855 0.086499 7.780000
-0.331623 -0.830544 1.502603 0.125338 6.730000
-0.282935 -0.855249 1.494584 0.113170 6.180000
-0.292006 -0.854081 1.497298 0.118892 5.820000
-0.363203 -0.820567 1.494594 0.168496 6.510000
-0.014424 -0.898995 1.501474 0.146152 6.060000
-0.373219 -0.813200 1.494356 0.180399 6.650000
-0.085899 -0.901892 1.496920 0.100765 6.150000
-0.328279 -0.843244 1.493833 0.139461 6.260000
-0.340089 -0.836870 1.500699 0.125725 5.780000
-0.254680 -0.864004 1.504249 0.111543 6.380000
-0.381064 -0.812343 1.494630 0.170435 5.970000
-0.230828 -0.871198 1.494012 0.151858 6.300000
-0.304822 -0.845678 1.499812 0.065088 5.980000
-0.002872 -0.903097 1.504150 0.060732 6.710000
-0.348425 -0.831511 1.501978 0.081194 5.780000
-0.229896 -0.873003 1.497299 0.094104 7.250000
-0.093013 -0.895781 1.501507 0.157152 6.100000
-0.107907 -0.896918 1.506234 0.129332 6.890000
-0.117213 -0.889314 1.495559 0.157643 8.900000
-0.044780 -0.895053 1.501140 0.119752 6.380000
-0.039333 -0.898251 1.494218 0.095675 5.740000
-0.029841 -0.900585 1.501961 0.133290 6.760000
-0.152554 -0.887952 1.504882 0.152709 6.040000
-0.145225 -0.883898 1.499623 0.097052 7.170000
-0.339894 -0.828890 1.503049 0.150863 7.200000
-0.029994 -0.904885 1.493904 0.134003 6.610000
-0.267880 -0.860146 1.504306 0.055016 6.120000
-0.352271 -0.825475 1.497489 0.113721 6.190000
-0.159118 -0.880688 1.497026 0.153065 6.540000
-0.322895 -0.846181 1.504056 0.055162 5.820000
-0.307984 -0.847681 1.500057 0.155400 6.110000
-0.267888 -0.865467 1.500638 0.134457 6.800000
-0.082773 -0.901287 1.504485 0.051507 7.510000
-0.128190 -0.891032 1.503878 0.155251 7.610000
-0.325777 -0.838567 1.502265 0.163352 6.820000
-0.360526 -0.826136 1.499100 0.068500 5.740000
-0.072445 -0.902618 1.503019 0.074647 6.050000
-0.338506 -0.828221 1.502773 0.085053 5.780000
-0.302319 -0.844357 1.501788 0.062874 6.880000
-0.285525 -0.852478 1.502996 0.147510 5.930000
-0.006568 -0.906175 1.505523 0.054451 7.650000
-0.181723 -0.877347 1.504988 0.154629 6.750000
-0.286182 -0.854369 1.501180 0.064321 6.110000
-0.226958 -0.871039 1.503563 0.069428 6.970000
-0.174816 -0.889094 1.497357 0.109119 5.920000
-0.357428 -0.824109 1.501313 0.172678 7.080000
-0.193192 -0.877934 1.501707 0.113044 7.210000
-0.350247 -0.831029 1.502194 0.065476 6.490000
-0.016680 -0.901433 1.495283 0.125309 5.760000
-0.124609 -0.887561 1.506187 0.067561 6.220000
-0.268129 -0.859272 1.498179 0.080443 6.190000
-0.038665 -0.896286 1.498613 0.060963 6.560000
-0.221169 -0.872336 1.505108 0.068118 6.440000
-0.103431 -0.887778 1.504652 0.178882 6.290000
-0.136661 -0.886581 1.505069 0.130735 6.450000
-0.296460 -0.849789 1.501526 0.068953 6.140000
-0.008128 -0.902240 1.505232 0.113825 5.560000
-0.303919 -0.849547 1.496328 0.069631 5.930000
-0.327265 -0.837216 1.498740 0.069473 6.800000
-0.327412 -0.843729 1.502357 0.095083 7.120000
-0.091614 -0.893947 1.502725 0.180406 6.930000
-0.213150 -0.869826 1.496868 0.071125 6.330000
-0.257096 -0.865425 1.494018 0.085728 6.460000
-0.144787 -0.889035 1.503644 0.078184 7.170000
-0.272942 -0.859566 1.495444 0.147860 5.630000
-0.125133 -0.886593 1.495076 0.161168 7.400000
-0.290177 -0.857095 1.504660 0.057969 6.800000
-0.345834 -0.832119 1.506021 0.116052 4.850000
-0.330683 -0.838122 1.503571 0.067111 6.660000
-0.228782 -0.864385 1.500896 0.088653 6.080000
-0.013071 -0.897330 1.505665 0.128524 6.140000
-0.310024 -0.840502 1.503076 0.125724 6.480000
-0.038477 -0.893281 1.501393 0.066482 6.480000
