-0.403634 -0.803801 1.500794 0.080910 6.970000
-0.419045 -0.800287 1.500502 0.262631 9.220000
-0.422409 -0.801131 1.502724 0.083073 7.400000
-0.403670 -0.804861 1.493925 0.046544 6.900000
-0.418817 -0.803403 1.494680 0.149928 6.100000
-0.416955 -0.804548 1.504396 0.053658 6.580000
-0.408255 -0.805252 1.503403 0.253898 6.380000
-0.405936 -0.801837 1.504766 0.232061 6.230000
-0.411734 -0.802972 1.496682 0.245352 7.300000
-0.402588 -0.802627 1.504757 0.162549 6.320000
-0.400290 -0.809121 1.493929 0.282893 5.210000
-0.408366 -0.803001 1.495754 0.186072 6.060000
-0.160171 -0.881997 1.499432 0.120805 6.090000
-0.340801 -0.835543 1.503260 0.087823 6.290000
-0.049822 -0.894003 1.498968 0.119311 6.960000
-0.357583 -0.828516 1.503143 0.270694 6.820000
-0.145178 -0.889464 1.499588 0.127557 5.760000
-0.308170 -0.847355 1.501594 0.160096 7.410000
-0.011173 -0.896760 1.495648 0.041278 6.060000
-0.310613 -0.846754 1.495589 0.222951 6.770000
-0.054940 -0.893182 1.502389 0.265186 7.680000
-0.254408 -0.863930 1.497421 0.080176 6.470000
-0.342472 -0.837331 1.505118 0.262581 6.500000
-0.211519 -0.880410 1.505851 0.286395 7.410000
-0.235337 -0.870885 1.503818 0.221812 7.280000
-0.240360 -0.870358 1.502791 0.293355 6.890000
-0.120158 -0.888826 1.499384 0.036145 4.760000
-0.164277 -0.891121 1.499922 0.024541 7.330000
-0.181711 -0.883965 1.496633 0.208934 8.900000
-0.266151 -0.863916 1.497696 0.123908 6.190000
-0.002684 -0.900855 1.495170 0.260717 5.430000
-0.085702 -0.895935 1.495290 0.087140 6.290000
-0.104458 -0.890221 1.496613 0.125296 7.050000
-0.067063 -0.893730 1.503820 0.245840 7.060000
-0.003358 -0.899043 1.495407 0.219659 7.380000
-0.038810 -0.893061 1.505124 0.066031 5.710000
-0.178425 -0.880552 1.499943 0.085713 5.760000
-0.085904 -0.898325 1.501546 0.246791 6.760000
-0.268852 -0.853560 1.494502 0.077106 7.470000
-0.276019 -0.859923 1.499512 0.086964 6.120000
-0.319359 -0.842818 1.501923 0.135504 6.640000
-0.240102 -0.864565 1.501899 0.097666 6.190000
-0.212315 -0.868316 1.506205 0.106981 5.460000
-0.110321 -0.890367 1.503950 0.163969 5.860000
-0.200213 -0.873496 1.496505 0.278490 5.670000
-0.316155 -0.849314 1.499092 0.043017 5.350000
-0.232183 -0.867552 1.496972 0.076488 7.250000
-0.219445 -0.872116 1.503495 0.252739 6.460000
-0.016140 -0.904811 1.495275 0.247457 6.320000
-0.024038 -0.905727 1.501620 0.028643 6.300000
-0.197258 -0.876256 1.497707 0.049698 7.310000
-0.056759 -0.904319 1.494098 0.067490 5.820000
-0.157939 -0.883272 1.498600 0.272913 5.690000
-0.375804 -0.812118 1.500361 0.218847 6.460000
-0.311145 -0.842455 1.497566 0.097879 6.060000
-0.087953 -0.891811 1.498147 0.070716 5.590000
-0.132528 -0.884683 1.497938 0.237909 6.480000
-0.324675 -0.840496 1.494491 0.269832 7.500000
-0.019676 -0.898623 1.501525 0.098770 5.970000
-0.254468 -0.859564 1.501774 0.064812 6.660000
-0.238291 -0.869147 1.503843 0.036393 5.360000
-0.374159 -0.815451 1.498485 0.282313 6.440000
-0.079522 -0.898027 1.494191 0.159305 8.140000
-0.208253 -0.876476 1.497572 0.237437 6.920000
-0.260256 -0.856672 1.501226 0.070690 6.620000
-0.372273 -0.823205 1.504082 0.112939 7.730000
-0.052646 -0.901819 1.505975 0.217657 7.050000
-0.357191 -0.829628 1.495495 0.090662 6.840000
-0.073103 -0.897403 1.505188 0.056631 5.360000
-0.128159 -0.885681 1.495354 0.211853 6.340000
-0.192329 -0.885501 1.501440 0.078134 6.840000
-0.102130 -0.891516 1.497724 0.041663 6.110000
-0.176349 -0.876412 1.502236 0.208502 5.030000
-0.189592 -0.875875 1.498303 0.097948 5.950000
-0.043029 -0.893434 1.494736 0.293757 6.540000
-0.206443 -0.879660 1.504371 0.043286 7.120000
-0.208700 -0.876056 1.502703 0.174534 7.290000
-0.262829 -0.858668 1.497793 0.061617 6.960000
-0.024961 -0.895480 1.493878 0.042743 5.850000
-0.285332 -0.849441 1.494504 0.039664 7.330000
-0.127575 -0.888271 1.502124 0.036742 5.560000
-0.128899 -0.884474 1.495142 0.226801 7.170000
-0.067240 -0.893849 1.500338 0.214329 5.880000
-0.347608 -0.834515 1.501341 0.193261 5.470000
-0.288748 -0.847418 1.495884 0.054536 7.360000
-0.014270 -0.895468 1.504410 0.287177 6.210000
-0.127316 -0.894026 1.494304 0.120215 8.340000
-0.141377 -0.888652 1.495048 0.036715 6.400000
-0.180890 -0.882424 1.504342 0.042879 6.440000
-0.372915 -0.817674 1.497180 0.247185 6.610000
-0.192710 -0.881470 1.496639 0.258738 6.410000
-0.355168 -0.824307 1.502351 0.248339 7.190000
-0.000335 -0.902195 1.503993 0.188095 7.130000
-0.279745 -0.853792 1.503815 0.128039 6.530000
-0.029041 -0.895888 1.503678 0.043946 6.470000
-0.264304 -0.863827 1.503172 0.035894 5.440000
-0.286668 -0.858442 1.506107 0.047137 6.530000
-0.098845 -0.900486 1.494699 0.083440 6.450000
-0.144650 -0.887028 1.499670 0.075448 8.220000
-0.135610 -0.883728 1.498583 0.081128 6.500000
-0.163642 -0.885204 1.503687 0.154288 7.680000
-0.029877 -0.896001 1.503546 0.108359 6.380000
