-0.409899 -0.804039 1.500738 0.061430 6.380000
-0.400459 -0.809765 1.498030 0.032362 6.220000
-0.410983 -0.800322 1.503517 0.073641 7.030000
-0.403304 -0.805831 1.501921 0.064127 6.480000
-0.424334 -0.800648 1.505532 0.025273 5.660000
-0.414448 -0.803179 1.504645 0.104183 5.940000
-0.407636 -0.806801 1.498361 0.030863 7.460000
-0.408937 -0.801286 1.494646 0.021555 6.520000
-0.416364 -0.800557 1.497694 0.043066 6.770000
-0.409565 -0.800337 1.503511 0.015586 7.060000
-0.414944 -0.802261 1.503016 0.162828 7.770000
-0.420545 -0.801842 1.493868 0.047823 6.090000
-0.423822 -0.800439 1.502064 0.035405 7.040000
-0.403213 -0.804278 1.499408 0.056949 6.210000
-0.029425 -0.905335 1.498734 0.088944 6.470000
-0.148875 -0.891209 1.496191 0.141934 6.530000
-0.120427 -0.890306 1.502756 0.158048 7.020000
-0.197627 -0.878686 1.494368 0.107856 7.010000
-0.297042 -0.850727 1.494207 0.013399 7.220000
-0.044338 -0.896017 1.502866 0.189280 5.870000
-0.121395 -0.895415 1.497194 0.152519 6.550000
-0.374272 -0.821150 1.495734 0.037720 5.600000
-0.342537 -0.834690 1.494840 0.026052 6.880000
-0.090395 -0.895438 1.495283 0.048775 5.970000
-0.324962 -0.839450 1.500983 0.159216 6.780000
-0.116505 -0.894823 1.494488 0.170716 6.700000
-0.086243 -0.894768 1.500781 0.065960 5.870000
-0.078279 -0.897064 1.501801 0.023595 5.710000
-0.202058 -0.882366 1.498369 0.017018 6.630000
-0.310660 -0.839878 1.501130 0.030181 6.700000
-0.193242 -0.878317 1.500847 0.031766 6.610000
-0.045784 -0.893690 1.497152 0.087551 6.710000
-0.351442 -0.824087 1.497215 0.038679 6.000000
-0.291889 -0.854529 1.494949 0.024426 5.810000
-0.247193 -0.861585 1.502498 0.085829 7.040000
-0.046884 -0.894878 1.500157 0.143731 6.770000
-0.296617 -0.847748 1.498492 0.161125 7.270000
-0.371976 -0.813436 1.504600 0.173832 6.780000
-0.366680 -0.819954 1.495242 0.164217 6.660000
-0.271101 -0.858407 1.502958 0.153096 7.450000
-0.137162 -0.894686 1.506197 0.029090 6.240000
-0.390845 -0.805625 1.505492 0.053182 6.080000
-0.130178 -0.893573 1.503864 0.011487 6.110000
-0.223281 -0.872709 1.498781 0.101483 6.230000
-0.064534 -0.903306 1.493915 0.091051 5.920000
-0.181054 -0.881894 1.500764 0.026323 5.730000
-0.342015 -0.837264 1.493979 0.101657 6.860000
-0.215174 -0.876922 1.495968 0.090456 6.930000
-0.326210 -0.833495 1.494271 0.113467 6.390000
-0.328434 -0.843060 1.503001 0.068650 6.600000
-0.025922 -0.902039 1.503769 0.039845 6.230000
-0.183758 -0.879641 1.501704 0.030071 6.550000
-0.072652 -0.891558 1.498671 0.013941 6.470000
-0.289689 -0.857974 1.501858 0.045162 7.080000
-0.201909 -0.880338 1.504141 0.052772 6.620000
-0.236595 -0.862049 1.499573 0.061252 5.980000
