-0.407070 -0.804210 1.499820 0.024179 5.380000
-0.406634 -0.808588 1.503945 0.017026 6.320000
-0.402282 -0.809186 1.500394 0.109590 6.840000
-0.407761 -0.806555 1.500952 0.149948 6.130000
-0.414961 -0.805470 1.499145 0.032557 6.510000
-0.406723 -0.807738 1.505744 0.069966 6.590000
-0.423037 -0.800166 1.498272 0.089148 6.230000
-0.408235 -0.808834 1.498713 0.029671 6.420000
-0.415097 -0.800286 1.505696 0.134943 5.820000
-0.418155 -0.802207 1.505931 0.098895 6.350000
-0.401764 -0.800324 1.500149 0.073716 6.340000
-0.410902 -0.806175 1.501873 0.039655 6.880000
-0.406124 -0.803081 1.495044 0.027670 5.550000
-0.411815 -0.801182 1.493797 0.108888 6.210000
-0.406717 -0.802017 1.496706 0.074509 6.510000
-0.402382 -0.804360 1.505032 0.071508 6.640000
-0.409586 -0.807667 1.497624 0.094906 6.220000
-0.410769 -0.807487 1.495528 0.063907 6.730000
-0.404660 -0.809055 1.503063 0.015443 7.380000
-0.403216 -0.801562 1.499692 0.020340 7.800000
-0.413460 -0.805718 1.496798 0.099656 6.050000
-0.402709 -0.803148 1.495222 0.021102 6.070000
-0.408730 -0.803990 1.499736 0.049816 7.390000
-0.409149 -0.802656 1.504267 0.118883 6.170000
-0.403939 -0.810887 1.501880 0.052019 6.530000
-0.408330 -0.805246 1.496629 0.012027 6.210000
-0.401254 -0.810540 1.501766 0.059166 6.960000
-0.272789 -0.859025 1.502194 0.182515 6.230000
-0.046185 -0.901644 1.495699 0.012768 6.040000
-0.174708 -0.883779 1.503271 0.152209 7.840000
-0.282379 -0.848790 1.502923 0.161632 5.950000
-0.025298 -0.897183 1.498683 0.019493 6.530000
-0.300909 -0.849991 1.499722 0.079957 7.190000
-0.154217 -0.880363 1.501733 0.153879 7.450000
-0.250871 -0.868130 1.502197 0.147979 6.600000
-0.344420 -0.825289 1.503129 0.129413 6.710000
-0.269141 -0.862039 1.499610 0.041199 7.040000
-0.203852 -0.871580 1.504484 0.065045 7.230000
-0.306874 -0.851508 1.504118 0.029770 6.120000
-0.214117 -0.872653 1.500651 0.042053 6.240000
-0.017065 -0.898274 1.504455 0.065138 6.840000
-0.173159 -0.877906 1.499368 0.013216 5.440000
-0.285956 -0.849879 1.494364 0.027000 6.730000
-0.076818 -0.897802 1.494373 0.108933 6.420000
-0.262869 -0.863809 1.501438 0.097550 6.010000
-0.390892 -0.805691 1.505787 0.035290 5.810000
-0.183081 -0.881014 1.495102 0.052173 6.500000
-0.320959 -0.846612 1.500387 0.080805 5.420000
-0.065682 -0.895444 1.498778 0.011920 6.350000
-0.344261 -0.834248 1.497936 0.050778 6.500000
-0.345171 -0.828584 1.498346 0.090786 6.580000
-0.001941 -0.898293 1.503593 0.027954 6.050000
-0.002392 -0.898839 1.498507 0.165750 5.790000
-0.193858 -0.877707 1.500355 0.131944 5.730000
-0.000556 -0.895055 1.498202 0.062158 6.620000
-0.167398 -0.884163 1.493896 0.084882 6.800000
-0.048526 -0.899841 1.494801 0.050775 8.260000
-0.036356 -0.903836 1.498100 0.040053 6.910000
-0.295424 -0.849111 1.499116 0.027426 6.170000
-0.230653 -0.863910 1.505335 0.076543 6.720000
-0.110043 -0.896821 1.497499 0.161387 6.980000
-0.061035 -0.898965 1.504692 0.018792 6.230000
-0.179341 -0.887023 1.494974 0.026168 6.350000
-0.026174 -0.895047 1.503163 0.019693 5.950000
-0.391249 -0.805630 1.505986 0.048148 5.960000
